dataset,dataset_label,panel,included_in_main_figure,series,arm,tau,median_soh,q25_soh,q75_soh,n_unique_test_cells,n_seeds,n_trajectories,aggregation_unit,interpolation,source_split
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.24242424,0.946848484848,0.938863636364,0.956189393939,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.25252525,0.945217171717,0.938863636364,0.956277777778,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.26262626,0.945323232323,0.93875,0.956,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.27272727,0.944590909091,0.938681818182,0.955431818182,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.28282828,0.94354040404,0.938570707071,0.9545,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.29292929,0.943191919192,0.938176767677,0.953449494949,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.30303030,0.942060606061,0.937924242424,0.952386363636,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.31313131,0.9405,0.937421717172,0.952659090909,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.32323232,0.941242424242,0.937,0.952941919192,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.33333333,0.941,0.936333333333,0.95175,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.34343434,0.940691919192,0.935406565657,0.950704545455,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.35353535,0.939550505051,0.934823232323,0.950042929293,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.36363636,0.938909090909,0.934045454545,0.948886363636,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.37373737,0.937883838384,0.933032828283,0.948065656566,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.38383838,0.9375,0.932404040404,0.950396464646,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.39393939,0.937045454545,0.931901515152,0.949712121212,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.40404040,0.936303030303,0.931169651056,0.948565656566,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.41414141,0.935560606061,0.930367768595,0.947671717172,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.42424242,0.934818181818,0.929714876033,0.946643939394,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.43434343,0.933919191919,0.929061983471,0.945631313131,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.44444444,0.932722222222,0.92827020202,0.945111111111,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.45454545,0.932090909091,0.927051652893,0.944636363636,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.46464646,0.9305,0.92588865932,0.943371212121,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.47474747,0.929828282828,0.924725665748,0.942464646465,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.48484848,0.9295,0.923562672176,0.941378787879,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.49494949,0.9295,0.922310835629,0.940522727273,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.50505051,0.928757575758,0.921599116162,0.939727272727,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.51515152,0.927636363636,0.921104166667,0.938681818182,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.52525253,0.927,0.921091540404,0.937636363636,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.53535354,0.925867768595,0.920687729568,0.936590909091,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.54545455,0.924404958678,0.919762396694,0.935545454545,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.55555556,0.922818181818,0.918694444444,0.934138888889,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.56565657,0.921231404959,0.91746969697,0.932936868687,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.57575758,0.920208333333,0.91634469697,0.931439393939,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.58585859,0.919623966942,0.915103535354,0.930032828283,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.59595960,0.9195,0.913765151515,0.928656565657,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.60606061,0.918454545455,0.912090909091,0.926553030303,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.61616162,0.917424242424,0.910439393939,0.924926767677,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.62626263,0.916439393939,0.908901515152,0.922724747475,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.63636364,0.915590909091,0.907659090909,0.920621900826,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.64646465,0.914005050505,0.905957988981,0.918929752066,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.65656566,0.911727272727,0.903944903581,0.917073461892,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.66666667,0.9095,0.902166666667,0.915446969697,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.67676768,0.907196969697,0.900345959596,0.913819788797,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.68686869,0.904893939394,0.897994031221,0.912010789715,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.69696970,0.902590909091,0.896015151515,0.909907024793,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.70707071,0.900287878788,0.893484848485,0.907782598714,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.71717172,0.898209825528,0.890767676768,0.905329889807,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.72727273,0.89555785124,0.888090909091,0.902681818182,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.73737374,0.892905876951,0.885391414141,0.900269283747,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.74747475,0.890253902663,0.882578282828,0.897783057851,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.75757576,0.887601928375,0.880272727273,0.894353305785,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.76767677,0.884949954086,0.878376262626,0.890028007346,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.77777778,0.882297979798,0.876,0.886393939394,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.78787879,0.879026170799,0.873295454545,0.883603305785,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.79797980,0.875954545455,0.870527777778,0.880653581267,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.80808081,0.872495408632,0.867686868687,0.877658402204,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.81818182,0.869363636364,0.865454545455,0.874845041322,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.82828283,0.86651010101,0.861722222222,0.871668044077,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.83838384,0.863439393939,0.858242424242,0.868489669421,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.84848485,0.859924242424,0.855477272727,0.86497107438,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.85858586,0.856696969697,0.851747474747,0.861262396694,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.86868687,0.853075757576,0.848106519743,0.857484848485,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.87878788,0.849727272727,0.843844352617,0.854181818182,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.88888889,0.845888888889,0.8395,0.85075,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.89898990,0.842252525253,0.836452020202,0.846714646465,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.90909091,0.838227272727,0.832855371901,0.842840909091,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.91919192,0.834146464646,0.828472451791,0.838970385675,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.92929293,0.830631313131,0.824244949495,0.834460514233,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.93939394,0.826212121212,0.820765151515,0.829672865014,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.94949495,0.821904040404,0.81775,0.825092745638,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.95959596,0.817146464646,0.813742424242,0.820691000918,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.96969697,0.813060606061,0.809265151515,0.815977272727,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.97979798,0.807904040404,0.804891414141,0.811191919192,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,0.98989899,0.803186868687,0.80223989899,0.805429292929,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Truth,truth,1.00000000,0.7985,0.79575,0.79925,23,1,23,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.00000000,0.955398447594,0.940139687699,0.973385682731,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.01010101,0.955194513934,0.939999160451,0.973026131118,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.02020202,0.954990575216,0.939857166991,0.972718763602,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.03030303,0.954785299902,0.939707727457,0.97241148009,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.04040404,0.954579227303,0.939559397413,0.972107141579,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.05050505,0.954372940672,0.939410481721,0.971803893135,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.06060606,0.954164576681,0.93926079953,0.971498556161,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.07070707,0.953956209626,0.939111075171,0.971193546822,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.08080808,0.953746611224,0.938960380644,0.970888537483,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.09090909,0.953536026344,0.938809340919,0.970583198245,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.10101010,0.953325336427,0.93865814108,0.970277814299,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,A0,A0,0.11111111,0.953112589084,0.938505771868,0.969972076334,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
